Date,Hang Seng CEI,HSCEI_return,Euro Stoxx 50,STOXX50E_return,Crude Oil WTI,WTICL_return
2015-03-23,12177.82,0.001762035,3699.04,-0.007254292,47.45,0.03783902
2015-03-24,12005.02,-0.014189732,3731.35,0.008734699,47.51,0.001264489
2015-03-25,11968.91,-0.003007908,3684.04,-0.012679057,49.21,0.035781941
2015-03-26,11919.69,-0.004112321,3669.79,-0.003868036,51.43,0.045112782
2015-03-27,11898.09,-0.001812128,3679.03,0.002517855,48.87,-0.049776395
2015-03-30,12306.56,0.03433072,3727.8,0.013256212,48.68,-0.003887866
2015-03-31,12346.09,0.003212108,3697.38,-0.008160309,47.6,-0.022185703
2015-04-01,12537.28,0.015485874,3714.89,0.004735786,50.09,0.052310924
2015-04-02,12663.12,0.010037265,3715.27,0.000102291,49.14,-0.018965861
2015-04-08,13396.59,0.057921744,3742.63,-0.006922775,50.42,-0.065950352
2015-04-09,13748.37,0.026258921,3781.79,0.01046323,50.79,0.007338358
2015-04-10,13987.53,0.017395517,3816.76,0.009246944,51.64,0.016735578
2015-04-13,14590.45,0.043104108,3828.78,0.003149268,51.91,0.005228505
2015-04-14,14264.81,-0.022318708,3784.53,-0.011557206,53.29,0.026584473
2015-04-15,14471.82,0.014511935,3803.55,0.005025723,56.39,0.058172265
2015-04-16,14720.13,0.017158174,3751.72,-0.013626743,56.71,0.005674765
2015-04-17,14536.67,-0.012463205,3674.05,-0.020702504,55.74,-0.017104567
2015-04-20,14111.34,-0.029259108,3718.04,0.011973163,56.38,0.01148188
2015-04-21,14531.28,0.029759045,3719.38,0.000360405,55.26,-0.0198652
2015-04-22,14669.73,0.009527722,3724.49,0.001373885,56.16,0.016286645
2015-04-23,14478.2,-0.013056137,3697.88,-0.007144602,57.74,0.028133903
2015-04-24,14488.99,0.000745258,3713.96,0.004348437,57.15,-0.01021822
2015-04-27,14741.2,0.01740701,3771.45,0.015479434,56.99,-0.00279965
2015-04-28,14714.79,-0.001791577,3715.42,-0.014856355,57.06,0.001228286
2015-04-29,14603.04,-0.0075944,3617.11,-0.026459996,58.58,0.026638626
2015-04-30,14431.11,-0.011773576,3615.59,-0.000420225,59.63,0.017924206
2015-05-04,14459.15,0.001943024,3632.94,0.004798664,58.93,-0.003719358
2015-05-05,14077.62,-0.026386752,3546.56,-0.023776886,60.4,0.02494485
2015-05-06,13997.35,-0.005701958,3558.03,0.00323412,60.93,0.008774834
2015-05-07,13768.47,-0.016351667,3556.21,-0.000511519,58.94,-0.03266043
2015-05-08,14049.66,0.020422748,3649.48,0.02622736,59.39,0.007634883
2015-05-11,14182.98,0.009489198,3624.41,-0.006869472,59.25,-0.002357299
2015-05-12,13973,-0.014805069,3573.1,-0.014156787,60.75,0.025316456
2015-05-13,13859.55,-0.00811923,3553.42,-0.005507822,60.5,-0.004115226
2015-05-14,13775.95,-0.006031942,3602.22,0.013733249,59.88,-0.010247934
2015-05-15,14009.76,0.016972332,3573.07,-0.008092232,59.69,-0.003173013
2015-05-18,13926.28,-0.005958703,3589.22,0.004519923,59.43,-0.004355838
2015-05-19,14191.5,0.019044569,3670.52,0.022651161,57.26,-0.036513545
2015-05-20,14235.9,0.003128633,3683.48,0.003530835,58.98,0.030038421
2015-05-21,14132.16,-0.007287211,3688.72,0.001422568,60.72,0.029501526
2015-05-22,14433.36,0.02131309,3679.14,-0.002597107,59.72,-0.016469038
2015-05-26,14801.94,0.025536673,3619.3,-0.009878509,58.03,-0.030409357
2015-05-27,14701.88,-0.006759925,3682.87,0.01756417,57.51,-0.008960882
2015-05-28,14183,-0.035293445,3650.71,-0.00873232,57.68,0.002956008
2015-05-29,14103.81,-0.005583445,3570.78,-0.021894371,60.3,0.045423024
2015-06-01,14299.45,0.013871429,3575.04,0.001193017,60.2,-0.001658375
2015-06-02,14201.63,-0.006840823,3561.89,-0.003678281,61.26,0.017607973
2015-06-03,14114.94,-0.006104229,3583.82,0.006156844,59.64,-0.026444662
2015-06-04,14127.01,0.000855122,3556.38,-0.007656635,58,-0.027498323
2015-06-05,13914.61,-0.015035029,3510.01,-0.013038539,59.13,0.019482759
2015-06-08,14113.98,0.014328105,3468.31,-0.011880308,58.14,-0.01674277
2015-06-09,13861.96,-0.017856055,3456.79,-0.003321502,60.14,0.034399725
2015-06-10,13616.67,-0.017695189,3526.48,0.020160322,61.43,0.02144995
2015-06-11,13743.25,0.009295959,3551.91,0.007211157,60.77,-0.010743936
2015-06-12,13984,0.017517691,3502.77,-0.01383481,59.96,-0.013328945
2015-06-15,13622.76,-0.02583238,3438.07,-0.018471096,59.52,-0.007338225
2015-06-16,13252.93,-0.027147949,3454.09,0.004659591,59.97,0.007560484
2015-06-17,13414.83,0.012216167,3428.76,-0.007333335,59.92,-0.00083375
2015-06-18,13263.37,-0.01129049,3450.45,0.006325902,60.45,0.008845127
2015-06-19,13186.05,-0.005829589,3455.8,0.001550522,59.61,-0.013895782
2015-06-22,13383.68,0.014987809,3596.07,0.040589733,59.68,0.0011743
2015-06-23,13609.47,0.016870547,3625.97,0.008314632,61.01,0.022285523
2015-06-24,13684.8,0.005535116,3610.95,-0.00414234,60.27,-0.012129159
2015-06-25,13467.9,-0.015849702,3610.91,-1.11E-05,59.7,-0.009457442
2015-06-26,13088.19,-0.028193705,3621.37,0.002896777,59.63,-0.001172529
2015-06-29,12694.66,-0.030067565,3468.9,-0.042102851,58.33,-0.021801107
2015-06-30,12981.23,0.022574059,3424.3,-0.012857102,59.47,0.019543974
2015-07-02,12784.65,-0.015143403,3463.25,-0.009447184,56.93,-0.000526685
2015-07-03,12608.98,-0.013740697,3441.76,-0.006205154,55.52,-0.024767258
2015-07-06,12231.43,-0.029942945,3365.2,-0.022244433,52.53,-0.053854467
2015-07-07,11827.3,-0.03304029,3294.19,-0.021101272,52.33,-0.003807348
2015-07-08,11107.3,-0.060876109,3327.5,0.010111742,51.65,-0.012994458
2015-07-09,11446.37,0.030526771,3420.03,0.027807663,52.78,0.021878025
2015-07-10,11858.55,0.036009669,3528.81,0.031806739,52.74,-0.000757863
2015-07-13,12003.83,0.012251076,3590.43,0.017461977,52.2,-0.010238908
2015-07-14,11836.17,-0.013967209,3607.19,0.004667965,53.04,0.016091954
2015-07-15,11681.2,-0.013092918,3623.87,0.004624098,51.41,-0.030731523
2015-07-16,11749.08,0.005811047,3676.41,0.014498313,50.91,-0.009725734
2015-07-17,11850.14,0.008601525,3670.34,-0.001651067,50.89,-0.00039285
2015-07-20,11773.92,-0.006431992,3686.58,0.004424658,50.15,-0.014541167
2015-07-21,11871.54,0.008291206,3647.96,-0.010475834,50.36,0.004187438
2015-07-22,11734.27,-0.011562948,3635.58,-0.003393678,49.19,-0.023232724
2015-07-23,11834.47,0.008539091,3634.64,-0.000258556,48.45,-0.015043708
2015-07-24,11679.02,-0.013135358,3600,-0.009530517,48.14,-0.006398349
2015-07-27,11230.67,-0.038389351,3513.1,-0.024138889,47.39,-0.01557956
2015-07-28,11173.04,-0.005131484,3554.11,0.011673451,47.98,0.012449884
2015-07-29,11273.69,0.009008291,3575.53,0.006026825,48.79,0.016882034
2015-07-30,11137.33,-0.012095419,3583.79,0.002310147,48.52,-0.005533921
2015-07-31,11131.68,-0.000507303,3600.69,0.004715678,47.12,-0.028854081
2015-08-03,11009.96,-0.010934558,3635.4,0.009639819,45.17,-0.041383701
2015-08-04,11074.92,0.005900112,3619.31,-0.004425923,45.74,0.012618995
2015-08-05,11125.84,0.004597776,3676.75,0.015870428,45.15,-0.012898994
2015-08-06,11093.27,-0.002927419,3668.47,-0.002251989,44.66,-0.010852713
2015-08-07,11227.94,0.012139793,3637.8,-0.008360434,43.87,-0.017689207
2015-08-10,11291.66,0.005675128,3674.94,0.010209467,44.96,0.024846136
2015-08-11,11264.64,-0.002392917,3605.28,-0.018955412,43.08,-0.041814947
2015-08-12,11042.79,-0.019694371,3484.41,-0.033525829,43.3,0.005106778
2015-08-13,11080.92,0.003452932,3516.15,0.009109146,42.23,-0.024711316
2015-08-14,11060.06,-0.001882515,3491.03,-0.007144178,42.5,0.006393559
2015-08-17,10962.24,-0.008844437,3497.9,0.001967901,41.87,-0.014823529
2015-08-18,10770.05,-0.017532001,3495.38,-0.000720432,42.62,0.017912587
2015-08-19,10642.24,-0.011867169,3429.84,-0.018750465,40.8,-0.042702956
2015-08-20,10402.72,-0.02250654,3353.48,-0.022263429,41.14,0.008333333
2015-08-21,10195.05,-0.019963048,3247.26,-0.031674559,40.45,-0.016771998
2015-08-24,9602.29,-0.058141941,3073.39,-0.053543603,38.24,-0.054635352
2015-08-25,9514.04,-0.009190516,3218.01,0.047055532,39.31,0.027981172
2015-08-26,9427.93,-0.009050834,3170.73,-0.01469231,38.6,-0.018061562
2015-08-27,9863.61,0.046211629,3280.78,0.034708096,42.56,0.102590674
2015-08-28,9750.73,-0.011444086,3286.59,0.00177092,45.22,0.0625
2015-08-31,9741.41,-0.000955826,3269.63,-0.005160364,49.2,0.088014153
2015-09-01,9454.11,-0.02949265,3188.73,-0.024742861,45.41,-0.07703252
2015-09-02,9301.32,-0.016161225,3198.86,0.003176813,46.25,0.018498128
2015-09-04,9169.59,-0.014162506,3180.25,-0.02747325,46.05,-0.014973262
2015-09-07,9103.22,-0.007238055,3197.97,0.005571889,44.7,-0.022309711
2015-09-08,9479.48,0.041332627,3233.84,0.01121649,45.94,0.027740492
2015-09-09,9975.53,0.05232882,3269.98,0.011175568,44.15,-0.038963866
2015-09-10,9780.16,-0.019584924,3221.14,-0.014935871,45.92,0.0400906
2015-09-11,9718.28,-0.006327095,3187.94,-0.01030691,44.63,-0.028092334
2015-09-14,9728.72,0.001074264,3175.62,-0.003864565,44,-0.014116065
2015-09-15,9704.27,-0.002513177,3207.6,0.010070474,44.59,0.013409091
2015-09-16,9904.71,0.020654825,3251.79,0.013776655,47.15,0.057411976
2015-09-17,9964.17,0.006003205,3255.79,0.001230092,46.9,-0.005302227
2015-09-18,10028.38,0.006444089,3157.3,-0.030250723,44.68,-0.047334755
2015-09-21,9899.37,-0.012864491,3184.72,0.008684636,46.68,0.044762757
2015-09-22,9835.39,-0.006463038,3076.05,-0.034122309,45.83,-0.018209083
2015-09-23,9570.25,-0.026957752,3079.99,0.001280863,44.48,-0.029456688
2015-09-24,9469.81,-0.010495024,3019.34,-0.019691622,44.91,0.009667266
2015-09-25,9512.26,0.004482666,3113.16,0.031073016,45.7,0.017590737
2015-09-29,9230.5,-0.029620721,3029.86,-0.003151896,45.23,0.018005852
2015-09-30,9405.5,0.018958886,3100.67,0.023370717,45.09,-0.003095291
2015-10-02,9686.64,0.029891021,3088.18,0.006233199,45.54,0.017881091
2015-10-05,9883.71,0.020344516,3190.39,0.033097164,46.26,0.015810277
2015-10-06,9931.53,0.004838264,3220.09,0.009309207,48.53,0.049070471
2015-10-07,10394.79,0.046645381,3226.4,0.001959573,47.81,-0.014836184
2015-10-08,10287.41,-0.010330175,3224.96,-0.000446318,49.43,0.033884125
2015-10-09,10406.79,0.011604476,3250.31,0.007860563,49.63,0.004046126
2015-10-12,10538.19,0.012626372,3247.33,-0.000916836,47.1,-0.050977232
2015-10-13,10437.69,-0.009536742,3221.28,-0.008021975,46.66,-0.009341826
2015-10-14,10334.42,-0.009893952,3191.57,-0.009223042,46.64,-0.000428633
2015-10-15,10552.93,0.021143906,3238.81,0.014801493,46.38,-0.005574614
2015-10-16,10637.01,0.007967455,3264.93,0.00806469,47.26,0.018973696
2015-10-19,10688.54,0.004844406,3272.04,0.002177688,45.89,-0.028988574
2015-10-20,10649.45,-0.003657188,3255.72,-0.004987714,45.55,-0.007409022
2015-10-22,10600.52,-0.004594603,3353.11,0.024717089,45.38,0.003982301
2015-10-23,10742.04,0.013350288,3425.81,0.021681364,44.6,-0.017188189
2015-10-26,10747.68,0.00052504,3414.6,-0.003272219,43.98,-0.013901345
2015-10-27,10714.79,-0.003060195,3381.01,-0.00983717,43.2,-0.017735334
2015-10-28,10558.47,-0.01458918,3421.09,0.011854446,45.94,0.063425926
2015-10-29,10439.38,-0.011279096,3413.39,-0.002250745,46.06,0.002612103
2015-10-30,10396.58,-0.00409986,3418.23,0.001417945,46.59,0.01150673
2015-11-02,10240.33,-0.015028981,3434.5,0.004759773,46.14,-0.009658725
2015-11-03,10283.42,0.004207872,3442.68,0.002381715,47.9,0.038144777
2015-11-04,10560.74,0.026967682,3439.16,-0.001022459,46.32,-0.032985386
2015-11-05,10617.67,0.005390721,3447.49,0.002422103,45.2,-0.02417962
2015-11-06,10555.97,-0.005811068,3468.21,0.00601017,44.29,-0.020132743
2015-11-09,10506.41,-0.004694974,3418.36,-0.014373409,43.87,-0.009482953
2015-11-10,10314.74,-0.018243149,3425.4,0.002059467,44.21,0.007750171
2015-11-11,10245.53,-0.006709815,3448.42,0.006720383,42.93,-0.028952726
2015-11-12,10408.93,0.015948418,3387.7,-0.017608064,41.75,-0.027486606
2015-11-13,10181.47,-0.02185239,3360.65,-0.007984768,40.74,-0.024191617
2015-11-16,9978.7,-0.019915592,3362.23,0.000470147,41.74,0.024545901
2015-11-17,10073.43,0.009493221,3451.94,0.026681696,40.67,-0.025634883
2015-11-18,10055.28,-0.00180177,3431.92,-0.005799637,40.75,0.001967052
2015-11-19,10193.11,0.013707226,3448.93,0.004956409,40.54,-0.005153374
2015-11-20,10302,0.010682706,3452.45,0.001020606,40.39,-0.003700049
2015-11-23,10229.43,-0.007044263,3445.26,-0.002082579,41.75,0.033671701
2015-11-24,10156.63,-0.007116721,3409.6,-0.010350453,42.87,0.026826347
2015-11-25,10127.87,-0.002831648,3462.06,0.015385969,43.04,0.003965477
2015-11-26,10108.39,-0.001923405,3498.62,0.010560187,42.59,-0.01045539
2015-11-27,9855.66,-0.025002003,3488.99,-0.002752514,41.71,-0.020662127
2015-11-30,9790.64,-0.006597224,3506.45,0.005004314,41.65,-0.001438504
2015-12-01,9947.94,0.016066365,3479.64,-0.00764591,41.85,0.004801921
2015-12-02,10050.36,0.010295599,3468.66,-0.003155499,39.94,-0.045639188
2015-12-03,9987.84,-0.006220673,3343.34,-0.036129226,41.08,0.028542814
2015-12-04,9834.28,-0.015374696,3330.75,-0.003765695,39.97,-0.027020448
2015-12-07,9798.19,-0.003669816,3360.21,0.008844855,37.65,-0.058043533
2015-12-08,9660.87,-0.014014833,3297.46,-0.018674428,37.51,-0.003718459
2015-12-09,9558.76,-0.010569441,3277.21,-0.00614109,37.16,-0.009330845
2015-12-10,9450.49,-0.011326783,3269.97,-0.002209196,36.76,-0.010764263
2015-12-11,9308,-0.015077525,3203.21,-0.020416089,35.62,-0.03101197
2015-12-14,9315.91,0.000849807,3139.24,-0.019970592,36.31,0.01937114
2015-12-15,9344.07,0.003022786,3241.51,0.032577949,37.35,0.028642247
2015-12-16,9538.66,0.020824972,3246.78,0.001625786,35.52,-0.048995984
2015-12-17,9666.52,0.013404399,3306.47,0.018384369,34.95,-0.016047297
2015-12-18,9634.41,-0.003321775,3260.72,-0.013836508,34.73,-0.006294707
2015-12-21,9746.99,0.011685199,3213.01,-0.014631738,34.74,0.000287936
2015-12-22,9731.53,-0.001586131,3214.32,0.000407717,36.14,0.040299367
2015-12-23,9882.95,0.015559732,3286.68,0.02251176,37.5,0.037631433
2015-12-24,9953.21,0.007109213,3284.47,-0.000672411,38.1,0.016
2015-12-28,9789.46,-0.016451979,3256.49,-0.008518878,36.81,-0.033858268
2015-12-29,9788.91,-5.62E-05,3314.28,0.017746101,37.87,0.028796523
2015-12-30,9659.88,-0.013181243,3287.98,-0.007935359,36.6,-0.03353578
2015-12-31,9661.03,0.000119049,3267.52,-0.006222666,37.04,0.012021858
2016-01-04,9311.18,-0.036212495,3164.76,-0.031448928,36.76,-0.007559395
2016-01-05,9223.01,-0.009469262,3178.01,0.004186731,35.97,-0.021490751
2016-01-06,9137.79,-0.009239934,3139.32,-0.012174285,33.97,-0.05560189
2016-01-07,8753.97,-0.042003592,3084.68,-0.017405043,33.27,-0.020606417
2016-01-08,8845.89,0.010500379,3033.47,-0.016601398,33.16,-0.003306282
2016-01-11,8505.16,-0.038518453,3027.49,-0.00197134,31.41,-0.052774427
2016-01-12,8439.31,-0.007742359,3064.66,0.012277497,30.44,-0.030881885
2016-01-13,8494.49,0.006538449,3073.02,0.002727872,30.48,0.00131406
2016-01-14,8459.63,-0.004103837,3024,-0.015951735,31.2,0.023622047
2016-01-15,8236.28,-0.026401864,2952.48,-0.023650794,29.42,-0.057051282
2016-01-18,8134.81,-0.012319882,2935.39,-0.005788354,30.02,0.00907563
2016-01-19,8377.8,0.029870396,2980.49,0.015364228,28.46,-0.051965356
2016-01-20,8015.44,-0.043252405,2882.59,-0.032846948,26.55,-0.067111736
2016-01-21,7835.64,-0.022431707,2943.92,0.021276005,29.53,0.112241055
2016-01-22,8104.98,0.034373708,3023.21,0.026933476,32.19,0.090077887
2016-01-25,8173.11,0.008405943,3001.78,-0.007088492,30.34,-0.057471264
2016-01-26,7895.16,-0.034007862,3032.84,0.010347194,31.45,0.036585366
2016-01-27,7959.51,0.008150563,3043.47,0.003504966,32.3,0.027027027
2016-01-28,8028.58,0.00867767,2979.42,-0.021045057,33.22,0.028482972
2016-01-29,8241.36,0.026502819,3045.09,0.022041203,33.62,0.012040939
2016-02-01,8144.85,-0.011710446,3021.01,-0.007907812,31.62,-0.0594884
2016-02-02,8058.83,-0.010561275,2951.85,-0.022893006,29.88,-0.055028463
2016-02-03,7858.31,-0.024882024,2896.63,-0.018706913,32.28,0.080321285
2016-02-04,7974.4,0.014772896,2905.3,0.002993133,31.72,-0.017348203
2016-02-05,8054.87,0.010091041,2879.39,-0.008918184,30.89,-0.026166456
2016-02-11,7657.92,-0.049280746,2680.35,-0.038973844,26.21,-0.045173042
2016-02-12,7505.37,-0.019920553,2756.16,0.02828362,29.44,0.123235406
2016-02-15,7863.84,0.047761803,2833.87,0.028195025,30.6,0.052269601
2016-02-16,8028.34,0.020918533,2821.26,-0.004449745,29.04,-0.050980392
2016-02-17,7928.76,-0.01240356,2897.72,0.027101366,30.66,0.055785124
2016-02-18,8166.47,0.029980728,2895.15,-0.000886904,30.77,0.003587736
2016-02-19,8112.57,-0.006600159,2871.05,-0.008324266,29.64,-0.036724082
2016-02-22,8221.37,0.013411286,2933.91,0.021894429,31.48,0.062078273
2016-02-23,8170.62,-0.006172937,2887.38,-0.015859382,31.87,0.012388818
2016-02-24,8061.71,-0.013329466,2820.24,-0.023252914,32.15,0.008785692
2016-02-25,7871.94,-0.023539671,2877.42,0.02027487,33.07,0.028615863
2016-02-26,8034.3,0.020625157,2929.16,0.017981386,32.78,-0.008769277
2016-02-29,7916.34,-0.014682051,2945.75,0.00566374,33.75,0.029591214
2016-03-01,8068.29,0.019194476,2996.39,0.017190868,34.4,0.019259259
2016-03-02,8374.09,0.037901464,3022.14,0.008593674,34.66,0.00755814
2016-03-03,8390.79,0.001994247,3012.87,-0.003067363,34.57,-0.002596653
2016-03-04,8557.69,0.019890857,3037.35,0.008125143,35.92,0.0390512
2016-03-07,8626.31,0.008018519,3021.09,-0.005353351,37.9,0.055122494
2016-03-08,8505.22,-0.014037288,3002.01,-0.006315601,36.5,-0.036939314
2016-03-09,8441.48,-0.007494221,3016.18,0.004720171,38.29,0.049041096
2016-03-10,8420.14,-0.002527993,2970.78,-0.015052152,37.84,-0.011752416
2016-03-11,8561.37,0.01677288,3073.8,0.034677761,38.5,0.01744186
2016-03-14,8686.27,0.014588787,3091.98,0.005914503,37.18,-0.034285714
2016-03-15,8605.63,-0.009283617,3067.21,-0.008011048,36.34,-0.022592792
2016-03-16,8571.36,-0.003982277,3062.05,-0.001682311,38.46,0.05833792
2016-03-17,8773.83,0.023621689,3043.1,-0.006188664,40.2,0.04524181
2016-03-18,8883.01,0.012443824,3059.77,0.005477967,39.44,-0.018905473
2016-03-21,8928.65,0.005137898,3048.77,-0.003595041,39.91,0.011916836
2016-03-22,8900.19,-0.003187492,3051.23,0.000806883,41.45,0.03858682
2016-03-23,8873.33,-0.003017913,3042.42,-0.00288736,39.79,-0.040048251
2016-03-24,8701.13,-0.019406469,2986.73,-0.018304508,39.46,-0.008293541
2016-03-29,8726.93,0.002965132,3004.87,0.006073532,38.28,-0.028179741
2016-03-30,8979.41,0.028931136,3044.1,0.013055473,38.32,0.001044932
2016-03-31,9003.25,0.002654963,3004.93,-0.012867514,38.34,0.000521921
2016-04-01,8842.86,-0.017814678,2953.28,-0.01718842,36.79,-0.040427752
2016-04-05,8679.04,-0.018525681,2890.35,-0.024281972,35.89,0.005322129
2016-04-06,8668.63,-0.001199441,2909.36,0.006577058,37.75,0.051825021
2016-04-07,8647.33,-0.002457136,2871.57,-0.012989111,37.26,-0.012980132
2016-04-08,8704.81,0.006647138,2911.98,0.014072441,39.72,0.066022544
2016-04-11,8807.06,0.011746379,2924.23,0.00420676,40.36,0.01611279
2016-04-12,8841.86,0.003951375,2942.09,0.006107591,42.17,0.044846383
2016-04-13,9191.49,0.039542585,3039.19,0.033003749,41.76,-0.009722552
2016-04-14,9237.9,0.005049236,3060.86,0.007130189,41.5,-0.006226054
2016-04-15,9214.98,-0.002481083,3054.34,-0.00213012,40.36,-0.02746988
2016-04-18,9090.85,-0.013470458,3064.03,0.003172535,39.78,-0.014370664
2016-04-19,9244.45,0.01689611,3112.99,0.015978956,41.08,0.032679739
2016-04-20,9134.42,-0.011902277,3142.52,0.009486057,42.63,0.037731256
2016-04-21,9248.4,0.012478077,3151.69,0.00291804,43.18,0.012901712
2016-04-22,9120.91,-0.013785087,3141.12,-0.003353756,43.73,0.012737378
2016-04-25,8986.33,-0.014755107,3117.62,-0.007481408,42.64,-0.02492568
2016-04-26,9016.12,0.003315035,3121.29,0.00117718,44.04,0.032833021
2016-04-27,9037.48,0.00236909,3130.43,0.002928276,45.33,0.029291553
2016-04-28,9060.93,0.00259475,3125.43,-0.001597225,46.03,0.015442312
2016-04-29,8939.47,-0.013404805,3028.21,-0.03110612,45.92,-0.002389746
2016-05-03,8748.7,-0.021340191,2974.2,-0.019257403,43.65,-0.02523448
2016-05-04,8697.37,-0.005867157,2938.75,-0.011919172,43.78,0.002978236
2016-05-05,8626.73,-0.008121995,2940.35,0.000544449,44.32,0.012334399
2016-05-06,8471.7,-0.017970888,2936.84,-0.001193735,44.66,0.00767148
2016-05-09,8450.72,-0.002476481,2955.83,0.006466134,43.44,-0.02731751
2016-05-10,8486.16,0.004193726,2978.97,0.007828596,44.66,0.028084715
2016-05-11,8443.67,-0.005006976,2956.71,-0.007472381,46.23,0.035154501
2016-05-12,8413.72,-0.003547036,2935.46,-0.007187042,46.7,0.010166559
2016-05-13,8301.39,-0.013350813,2956.63,0.007211817,46.21,-0.010492505
2016-05-16,8312.61,0.001351581,2951.39,-0.001772288,47.72,0.03267691
2016-05-17,8425.78,0.013614256,2938.09,-0.004506351,48.31,0.012363789
2016-05-18,8301.01,-0.014808125,2956.43,0.006242151,48.19,-0.002483958
2016-05-19,8243.2,-0.006964213,2919.22,-0.012586126,48.16,-0.000622536
2016-05-20,8303.58,0.007324825,2962.16,0.014709409,47.75,-0.008513289
2016-05-23,8308.21,0.000557591,2932.93,-0.009867799,48.08,0.006910995
2016-05-24,8306.56,-0.000198599,3010.12,0.026318392,48.62,0.011231281
2016-05-25,8536.38,0.027667289,3061.6,0.017102308,49.56,0.019333608
2016-05-26,8526.19,-0.001193714,3071.21,0.003138882,49.48,-0.001614205
2016-05-27,8595.28,0.008103268,3078.48,0.002367145,49.33,-0.003031528
2016-05-30,8624.76,0.003429789,3090.01,0.003745355,49.51,-0.00141186
2016-05-31,8704.9,0.009291853,3063.48,-0.008585733,49.1,-0.008281155
2016-06-01,8708.29,0.000389436,3038.77,-0.00806599,49.01,-0.001832994
2016-06-02,8756.38,0.005522324,3033.86,-0.001615785,49.17,0.00326464
2016-06-03,8809.81,0.006101837,2997.55,-0.011968252,48.62,-0.011185682
2016-06-06,8865.35,0.006304336,3001.9,0.001451185,49.69,0.022007404
2016-06-07,9004.3,0.01567338,3040.69,0.012921816,50.36,0.013483598
2016-06-08,9027.82,0.002612085,3019.76,-0.006883306,51.23,0.017275616
2016-06-10,8831.97,-0.021694052,2911.11,-0.026068658,49.07,-0.029469937
2016-06-13,8619.92,-0.024009366,2853.52,-0.019782832,48.88,-0.00387202
2016-06-14,8583.09,-0.004272661,2797.18,-0.019744035,48.49,-0.007978723
2016-06-15,8609.59,0.003087466,2830.3,0.011840497,48.01,-0.009898948
2016-06-16,8409.81,-0.023204357,2819.3,-0.003886514,46.21,-0.037492189
2016-06-17,8485.87,0.0090442,2849.17,0.010594829,47.98,0.038303398
2016-06-20,8639.51,0.018105392,2942.88,0.03289028,49.37,0.028970404
2016-06-21,8704.4,0.007510843,2967.34,0.008311586,48.85,-0.010532712
2016-06-22,8763.11,0.006744865,2978.31,0.003696914,49.13,0.005731832
2016-06-23,8785.07,0.00250596,3037.86,0.019994561,50.11,0.019947079
2016-06-24,8530.1,-0.029023104,2776.09,-0.086169211,47.64,-0.049291559
2016-06-27,8567.21,0.004350477,2697.44,-0.028331214,46.33,-0.027497901
2016-06-28,8536.16,-0.003624284,2758.67,0.0226993,47.85,0.032808116
2016-06-29,8571.44,0.004133006,2832.18,0.026646899,49.88,0.042424242
2016-06-30,8712.89,0.016502478,2864.74,0.011496444,48.33,-0.031074579
2016-07-04,8802.35,0.010267546,2862.21,-0.007231899,48.65,-0.00734544
2016-07-05,8643.31,-0.018067902,2812.88,-0.017234934,46.6,-0.042137718
2016-07-06,8503.14,-0.016217167,2761.37,-0.018312192,47.43,0.017811159
2016-07-07,8600.99,0.011507514,2780.1,0.006782865,45.14,-0.048281678
2016-07-08,8534.79,-0.007696788,2838.01,0.020830186,45.41,0.005981391
2016-07-11,8703,0.019708745,2885.32,0.016670132,44.76,-0.014314028
2016-07-12,8855.31,0.017500862,2933.44,0.016677526,46.8,0.045576408
2016-07-13,8909.06,0.006069804,2926.14,-0.002488546,44.75,-0.043803419
2016-07-14,9010.1,0.011341264,2963.07,0.012620722,45.68,0.020782123
2016-07-15,9049.66,0.004390628,2958.65,-0.001491696,45.95,0.005910683
2016-07-18,9090.95,0.004562602,2949.17,-0.003204164,45.24,-0.015451578
2016-07-19,8988.79,-0.011237549,2931.1,-0.006127148,44.65,-0.013041556
2016-07-20,9023.11,0.003818089,2966.95,0.012230903,44.94,0.006494961
2016-07-21,9057.08,0.003764777,2968.49,0.000519052,44.75,-0.004227859
2016-07-22,9031.93,-0.002776833,2972.23,0.0012599,44.19,-0.012513966
2016-07-25,9034.76,0.000313333,2973.22,0.000333083,43.13,-0.023987327
2016-07-26,9062.25,0.003042693,2978.9,0.001910387,42.92,-0.004869001
2016-07-27,9115.29,0.005852851,2999.48,0.00690859,41.92,-0.023299161
2016-07-28,9082.85,-0.003558856,2966.1,-0.011128596,41.14,-0.01860687
2016-07-29,8958.97,-0.013638891,2990.76,0.008313948,41.6,0.011181332
2016-08-01,9129.2,0.019001068,2967.31,-0.007840816,40.06,-0.037019231
2016-08-03,8978.33,-0.016526092,2911.06,0.001403518,40.83,0.033409263
2016-08-04,9004.62,0.002928161,2932.34,0.007310052,41.93,0.026940975
2016-08-05,9131.52,0.014092766,2973.71,0.014108187,41.8,-0.003100405
2016-08-08,9276.56,0.015883445,2982.92,0.003097141,43.02,0.029186603
2016-08-09,9301.17,0.002652923,3029.18,0.015508294,42.77,-0.005811251
2016-08-10,9315.5,0.001540666,3018.46,-0.003538912,41.71,-0.024783727
2016-08-11,9423.34,0.011576405,3049.03,0.010127681,43.49,0.042675617
2016-08-12,9554.85,0.013955774,3044.94,-0.00134141,44.49,0.022993792
2016-08-15,9708.89,0.016121655,3046.65,0.000561587,45.74,0.028096201
