Date,WTICL_sigma,HSCEI_sigma,STOXX50E_sigma,WTI-HSCEI,WTI-STOXX50E,HSCEI-STOXX50E
2016-03-23,0.02869218,0.016035557,0.010509711,6.03E-05,8.12E-05,6.43E-05
2016-03-24,0.030872917,0.015537516,0.01038263,6.38E-05,8.67E-05,6.15E-05
2016-03-29,0.030482455,0.016081529,0.0128598,6.65E-05,0.000105699,8.28E-05
2016-03-30,0.031635285,0.015504571,0.012054293,6.48E-05,9.93E-05,7.47E-05
2016-03-31,0.030628456,0.016066541,0.011266882,6.37E-05,8.91E-05,7.51E-05
2016-04-01,0.029660528,0.015477767,0.012664479,5.93E-05,9.55E-05,7.97E-05
2016-04-05,0.031829286,0.015924301,0.014647331,7.55E-05,0.000127718,9.78E-05
2016-04-06,0.030813439,0.01638773,0.017640297,7.25E-05,0.000142955,0.000125506
2016-04-07,0.029820025,0.015760348,0.016365336,6.49E-05,0.00012976,0.000111284
2016-04-08,0.02982383,0.015245288,0.017221277,6.29E-05,0.000137901,0.000112799
2016-04-11,0.028863199,0.014869976,0.015930337,6.30E-05,0.000130348,0.000101984
2016-04-12,0.027957012,0.014730114,0.014845957,6.25E-05,0.000117847,9.40E-05
2016-04-13,0.027074807,0.014273671,0.013852681,5.97E-05,0.000107731,8.48E-05
2016-04-14,0.026937566,0.015392607,0.012743775,5.45E-05,9.00E-05,9.45E-05
2016-04-15,0.026542773,0.014942434,0.011940572,5.15E-05,8.21E-05,8.57E-05
2016-04-18,0.027801332,0.014477193,0.011573124,5.28E-05,8.33E-05,8.01E-05
2016-04-19,0.027989312,0.014711683,0.01090694,5.63E-05,7.81E-05,7.52E-05
2016-04-20,0.027110251,0.01479993,0.010197658,6.15E-05,7.57E-05,7.23E-05
2016-04-21,0.026262455,0.014917052,0.009600425,5.21E-05,7.22E-05,6.59E-05
2016-04-22,0.025455288,0.014805242,0.00910547,5.19E-05,6.65E-05,6.19E-05
2016-04-25,0.02467821,0.015039479,0.009169957,4.78E-05,6.39E-05,6.32E-05
2016-04-26,0.025810481,0.015320189,0.009881026,5.59E-05,7.39E-05,7.01E-05
2016-04-27,0.025012997,0.014802869,0.00937668,5.29E-05,6.75E-05,6.40E-05
2016-04-28,0.024246359,0.014277114,0.00890005,4.97E-05,6.24E-05,5.83E-05
2016-04-29,0.023512965,0.013791206,0.008716963,4.68E-05,5.85E-05,5.48E-05
2016-05-03,0.022959857,0.014062982,0.014284718,4.64E-05,8.61E-05,9.27E-05
2016-05-04,0.024186106,0.014825206,0.016428799,5.90E-05,0.000110085,0.0001157
2016-05-05,0.023459402,0.014570546,0.017107857,5.55E-05,0.000109849,0.000118353
2016-05-06,0.022755975,0.014468261,0.015934379,5.14E-05,9.88E-05,0.000108588
2016-05-09,0.022079863,0.014987937,0.015050139,4.84E-05,9.01E-05,0.000104725
2016-05-10,0.023509449,0.014519748,0.014034262,5.03E-05,8.55E-05,9.38E-05
2016-05-11,0.022798536,0.01408558,0.013105145,4.82E-05,7.92E-05,8.48E-05
2016-05-12,0.022111005,0.013822207,0.01343548,4.21E-05,7.30E-05,8.52E-05
2016-05-13,0.021457377,0.013486019,0.013688707,3.90E-05,7.06E-05,8.45E-05
2016-05-16,0.021588899,0.013772685,0.012797082,4.18E-05,6.50E-05,7.79E-05
2016-05-17,0.020946017,0.013264807,0.012298482,3.88E-05,5.87E-05,7.18E-05
2016-05-18,0.020333508,0.013298548,0.012252103,3.98E-05,5.56E-05,6.97E-05
2016-05-19,0.019902374,0.013688562,0.011500722,4.00E-05,5.08E-05,6.48E-05
2016-05-20,0.019348758,0.013567241,0.012824915,3.83E-05,5.46E-05,7.21E-05
2016-05-23,0.019406162,0.013318152,0.011954487,3.65E-05,4.86E-05,6.64E-05
2016-05-24,0.018850334,0.012803649,0.012780773,3.40E-05,4.90E-05,6.76E-05
2016-05-25,0.018312506,0.012325232,0.011823409,3.15E-05,4.68E-05,5.79E-05
2016-05-26,0.017790579,0.013029948,0.011024771,3.96E-05,4.60E-05,6.09E-05
2016-05-27,0.017384443,0.012598,0.010407066,3.72E-05,4.23E-05,5.52E-05
2016-05-30,0.017097854,0.01243675,0.009848773,3.54E-05,3.92E-05,5.15E-05
2016-05-31,0.016700686,0.012089817,0.009326575,3.34E-05,3.61E-05,4.73E-05
2016-06-01,0.016834583,0.012007209,0.010204593,3.18E-05,4.07E-05,4.93E-05
2016-06-02,0.016477731,0.01155893,0.010912583,2.98E-05,4.25E-05,5.03E-05
2016-06-03,0.016024954,0.011347416,0.010561559,2.85E-05,3.98E-05,4.74E-05
2016-06-06,0.016406679,0.011171694,0.011882622,2.73E-05,4.76E-05,5.04E-05
2016-06-07,0.015949582,0.011014026,0.011202542,2.78E-05,4.33E-05,4.67E-05
2016-06-08,0.015511119,0.011265181,0.010491691,3.05E-05,4.14E-05,4.66E-05
2016-06-10,0.015086137,0.010948736,0.010982604,2.90E-05,3.94E-05,4.67E-05
2016-06-13,0.016994738,0.011931859,0.014893476,4.60E-05,7.37E-05,7.69E-05
2016-06-14,0.016784517,0.013007278,0.017052468,4.89E-05,8.31E-05,0.000100309
2016-06-15,0.016892349,0.012761463,0.018935798,4.83E-05,9.41E-05,0.000109086
2016-06-16,0.017143658,0.012382239,0.017485947,4.66E-05,8.57E-05,9.75E-05
2016-06-17,0.019644975,0.013374615,0.016833709,7.03E-05,9.30E-05,9.95E-05
2016-06-20,0.019069427,0.013208606,0.015609075,6.96E-05,8.63E-05,9.14E-05
2016-06-21,0.018517525,0.013438552,0.014332366,7.39E-05,8.54E-05,8.93E-05
2016-06-22,0.018759363,0.013204627,0.013371078,7.14E-05,7.88E-05,8.19E-05
2016-06-23,0.018226703,0.012952102,0.012536983,6.78E-05,7.16E-05,7.52E-05
2016-06-24,0.017707547,0.012538198,0.011651354,6.32E-05,6.80E-05,6.67E-05
2016-06-27,0.021227561,0.013912881,0.03377089,0.000102808,0.00032083,0.000241622
2016-06-28,0.022706979,0.013520351,0.034879973,0.000102882,0.000356502,0.000239194
2016-06-29,0.022023618,0.013206153,0.031514334,9.33E-05,0.00031261,0.000208742
2016-06-30,0.02136156,0.012845039,0.028528863,8.73E-05,0.000275891,0.000183336
2016-07-04,0.023127459,0.013027094,0.026014249,8.47E-05,0.000263268,0.000168542
2016-07-05,0.022958801,0.012932556,0.024905531,8.13E-05,0.000249124,0.000157837
2016-07-06,0.02557495,0.013553512,0.025428238,0.000103166,0.000283957,0.000169152
2016-07-07,0.024791609,0.014017695,0.026053869,9.68E-05,0.000275249,0.000179799
2016-07-08,0.027840395,0.013918092,0.023862471,9.56E-05,0.000271087,0.000162747
2016-07-11,0.026976527,0.013828201,0.021810339,9.04E-05,0.000239201,0.000144404
2016-07-12,0.027192016,0.01409066,0.020016506,8.66E-05,0.000216691,0.000135731
2016-07-13,0.026338338,0.014242102,0.018415335,9.25E-05,0.000195603,0.00012708
2016-07-14,0.028935596,0.013901738,0.01746384,9.28E-05,0.000200472,0.000116784
2016-07-15,0.028024987,0.013801901,0.01615961,9.10E-05,0.000180399,0.000107623
2016-07-18,0.027154182,0.013417417,0.015295635,8.53E-05,0.00016443,9.84E-05
2016-07-19,0.02744996,0.013062063,0.01476594,8.22E-05,0.000159818,9.18E-05
2016-07-20,0.027550094,0.013241283,0.014724017,8.45E-05,0.000159656,9.27E-05
2016-07-21,0.026696977,0.012865156,0.013694362,7.92E-05,0.000143441,8.35E-05
2016-07-22,0.026162215,0.012508084,0.01285512,7.46E-05,0.000131192,7.59E-05
2016-07-25,0.02627147,0.01220019,0.012088185,7.29E-05,0.00012282,6.92E-05
2016-07-26,0.027265456,0.011738178,0.011398527,7.17E-05,0.000118743,6.25E-05
2016-07-27,0.026757018,0.011413817,0.010757835,6.77E-05,0.000109229,5.71E-05
2016-07-28,0.027677428,0.011224051,0.010133271,6.57E-05,0.00010297,5.29E-05
2016-07-29,0.028195832,0.01103413,0.011356944,6.61E-05,0.000118783,5.82E-05
2016-08-01,0.027316684,0.011483278,0.010669028,6.26E-05,0.000108208,5.41E-05
2016-08-03,0.029310955,0.011853095,0.011295936,5.45E-05,0.000124611,5.50E-05
2016-08-04,0.028381554,0.012439979,0.010668322,4.48E-05,0.000112793,5.31E-05
2016-08-05,0.027489732,0.012072146,0.010048274,4.28E-05,0.000103818,4.85E-05
2016-08-08,0.026841445,0.012195057,0.009426952,4.11E-05,9.29E-05,4.74E-05
2016-08-09,0.026006791,0.012388076,0.008944849,4.65E-05,8.53E-05,4.56E-05
2016-08-10,0.025615982,0.012011774,0.008402916,4.40E-05,7.58E-05,4.11E-05
2016-08-11,0.026699198,0.011610475,0.008554527,4.33E-05,8.07E-05,4.02E-05
2016-08-12,0.02586503,0.011651688,0.008086364,4.83E-05,7.69E-05,3.89E-05
2016-08-15,0.025069048,0.011792572,0.007930302,5.12E-05,7.18E-05,3.78E-05
2016-08-16,0.024300766,0.012019003,0.007587346,5.60E-05,6.58E-05,3.63E-05
2016-08-17,0.023564321,0.011577809,0.008880943,5.17E-05,7.01E-05,4.04E-05
2016-08-18,0.022859869,0.011567838,0.010358661,4.91E-05,7.71E-05,4.77E-05
2016-08-19,0.022171757,0.011182598,0.009783865,4.56E-05,7.12E-05,4.34E-05
2016-08-22,0.021517349,0.01108418,0.010693748,4.29E-05,7.38E-05,4.73E-05
2016-08-23,0.023212798,0.010709999,0.01051319,4.41E-05,7.79E-05,4.48E-05
2016-08-24,0.022514791,0.010431408,0.009875009,4.04E-05,7.29E-05,4.02E-05
2016-08-25,0.02395335,0.010578429,0.009340889,4.67E-05,7.02E-05,3.75E-05
2016-08-26,0.023231964,0.01022381,0.009949212,4.33E-05,7.04E-05,3.84E-05
2016-08-29,0.02253892,0.010052301,0.009387966,4.14E-05,6.46E-05,3.59E-05
2016-08-30,0.022888069,0.010041907,0.00951815,4.28E-05,6.68E-05,3.64E-05
2016-08-31,0.023189907,0.010121673,0.00896745,4.06E-05,6.07E-05,3.56E-05
2016-09-01,0.025248922,0.010126669,0.008916068,4.68E-05,6.57E-05,3.54E-05
2016-09-02,0.027123839,0.010043228,0.008771627,4.47E-05,6.92E-05,3.41E-05
2016-09-05,0.026278429,0.010035111,0.008202983,4.63E-05,6.76E-05,3.28E-05
2016-09-06,0.025467486,0.0103041,0.007939396,5.00E-05,6.26E-05,3.17E-05
2016-09-07,0.025060514,0.010391148,0.007959637,4.79E-05,6.16E-05,3.12E-05
2016-09-08,0.024297269,0.01014572,0.007562607,4.56E-05,5.75E-05,2.90E-05
2016-09-09,0.023550819,0.009938729,0.007641415,4.44E-05,5.26E-05,2.85E-05
2016-09-12,0.025671578,0.009790983,0.008901323,4.34E-05,7.12E-05,3.12E-05
2016-09-13,0.024887834,0.012184972,0.010624812,3.88E-05,7.85E-05,5.10E-05
2016-09-14,0.026419548,0.012250665,0.012053932,4.47E-05,9.88E-05,5.90E-05
2016-09-15,0.027836969,0.011969463,0.011853452,4.68E-05,0.000102429,5.66E-05
2016-09-19,0.02697266,0.011737592,0.011163732,4.48E-05,9.33E-05,5.22E-05
2016-09-20,0.02614131,0.011955067,0.010469393,4.50E-05,8.48E-05,5.12E-05
2016-09-21,0.025342131,0.011509203,0.010090518,4.19E-05,7.88E-05,4.73E-05
2016-09-22,0.024558124,0.011489408,0.009531323,4.55E-05,7.35E-05,4.49E-05
2016-09-23,0.023811035,0.011240856,0.008880282,4.40E-05,6.96E-05,4.04E-05
2016-09-26,0.026184646,0.011440022,0.009434425,5.43E-05,8.32E-05,4.41E-05
2016-09-27,0.025373312,0.012083322,0.012103225,4.51E-05,8.82E-05,6.31E-05
2016-09-28,0.026676873,0.012123364,0.011657003,4.16E-05,8.89E-05,6.01E-05
2016-09-29,0.025839737,0.011834752,0.01095438,3.60E-05,8.28E-05,5.45E-05
2016-09-30,0.025046999,0.011697754,0.010366588,3.60E-05,7.55E-05,5.06E-05
2016-10-03,0.024286541,0.012632825,0.009802194,3.36E-05,6.93E-05,4.90E-05
2016-10-04,0.023552971,0.012574296,0.009492416,3.40E-05,6.45E-05,4.67E-05
2016-10-05,0.023003494,0.012392432,0.008947144,3.24E-05,5.83E-05,4.38E-05
2016-10-06,0.022312722,0.012137063,0.008681225,3.23E-05,5.39E-05,4.13E-05
2016-10-07,0.021651049,0.012246003,0.008509329,3.37E-05,5.07E-05,4.01E-05
2016-10-11,0.021928446,0.011926485,0.009195002,3.35E-05,5.63E-05,4.21E-05
2016-10-12,0.022074124,0.012221414,0.009500954,3.62E-05,5.89E-05,4.50E-05
2016-10-13,0.022298941,0.012585409,0.009660065,3.96E-05,6.09E-05,4.74E-05
2016-10-14,0.021640305,0.013238235,0.010905958,3.80E-05,6.47E-05,5.83E-05
2016-10-17,0.021110415,0.013162883,0.010189836,3.63E-05,5.74E-05,5.53E-05
2016-10-18,0.021075925,0.013030281,0.010482147,3.65E-05,5.92E-05,5.64E-05
2016-10-19,0.020460689,0.013299727,0.00983512,3.76E-05,5.45E-05,5.59E-05
2016-10-20,0.019860592,0.01327215,0.009320522,3.23E-05,5.04E-05,5.21E-05
2016-10-24,0.021006076,0.012930101,0.008817754,3.13E-05,4.71E-05,4.80E-05
2016-10-25,0.020850463,0.01313691,0.008367584,2.94E-05,4.36E-05,4.67E-05
2016-10-26,0.021049622,0.012719739,0.008300438,2.89E-05,4.38E-05,4.47E-05
2016-10-27,0.021591062,0.013100332,0.008238352,3.38E-05,4.48E-05,4.55E-05
2016-10-28,0.020955898,0.013155154,0.007865205,3.10E-05,4.16E-05,4.31E-05
2016-10-31,0.021886024,0.013235701,0.007813363,3.55E-05,4.33E-05,4.30E-05
2016-11-01,0.024185543,0.012893546,0.008702542,3.44E-05,5.74E-05,4.55E-05
2016-11-02,0.023731394,0.013023495,0.009969161,3.28E-05,6.42E-05,4.82E-05
2016-11-03,0.025187966,0.013711942,0.011749366,4.52E-05,8.59E-05,6.31E-05
2016-11-04,0.025524599,0.013407988,0.011415674,4.55E-05,8.45E-05,5.99E-05
2016-11-07,0.025711359,0.012906571,0.011739575,4.37E-05,8.82E-05,5.89E-05
2016-11-08,0.024922666,0.012905006,0.010937161,4.53E-05,8.25E-05,5.65E-05
2016-11-09,0.024169163,0.012612296,0.010314629,4.29E-05,7.52E-05,5.21E-05
2016-11-10,0.023441837,0.013987743,0.009696521,4.06E-05,6.87E-05,4.63E-05
2016-11-11,0.023727787,0.01415935,0.009683276,3.71E-05,6.96E-05,4.52E-05
2016-11-14,0.025143563,0.01430759,0.010020421,4.47E-05,7.76E-05,4.80E-05
2016-11-15,0.024506934,0.014311308,0.009487986,4.36E-05,7.11E-05,4.47E-05
2016-11-16,0.02374886,0.013960347,0.008999538,4.41E-05,6.49E-05,4.15E-05
2016-11-17,0.023399198,0.013630427,0.009755803,4.25E-05,6.92E-05,4.41E-05
2016-11-18,0.022917197,0.013323216,0.009230538,4.07E-05,6.34E-05,4.03E-05
2016-11-21,0.022235841,0.012885682,0.009839968,3.83E-05,6.42E-05,4.11E-05
2016-11-22,0.021567198,0.012796552,0.00931632,4.18E-05,5.95E-05,3.90E-05
2016-11-23,0.020932752,0.013215952,0.00883808,4.47E-05,5.50E-05,3.86E-05
2016-11-24,0.020404099,0.012746091,0.009025213,4.18E-05,5.45E-05,3.78E-05
2016-11-25,0.019815233,0.012295094,0.008578252,3.90E-05,5.01E-05,3.47E-05
2016-11-28,0.022402197,0.012295184,0.008168826,3.40E-05,5.00E-05,3.32E-05
2016-11-29,0.021733725,0.012176667,0.009465541,3.51E-05,5.03E-05,3.57E-05
2016-11-30,0.024167551,0.011898856,0.008947744,3.92E-05,4.63E-05,3.24E-05
2016-12-01,0.023409193,0.011507988,0.008494584,3.17E-05,4.39E-05,2.96E-05
2016-12-02,0.022700263,0.011298927,0.009150025,3.21E-05,4.15E-05,3.05E-05
2016-12-05,0.022024569,0.011579477,0.009501582,2.94E-05,4.06E-05,3.32E-05
2016-12-06,0.021376953,0.011586428,0.008938562,2.82E-05,3.70E-05,2.92E-05
2016-12-07,0.021983405,0.011388111,0.008395399,2.69E-05,3.09E-05,2.76E-05
2016-12-08,0.023052706,0.011214978,0.007913815,2.54E-05,2.54E-05,2.63E-05
2016-12-09,0.022360829,0.01107746,0.007465492,2.63E-05,2.68E-05,2.53E-05
2016-12-12,0.021697148,0.010856646,0.007132379,2.43E-05,2.55E-05,2.35E-05
2016-12-13,0.02105283,0.011539951,0.006849667,1.72E-05,2.38E-05,2.33E-05
2016-12-14,0.020439919,0.011188586,0.006496634,1.64E-05,2.20E-05,2.13E-05
2016-12-15,0.022708107,0.010871647,0.007497725,1.84E-05,3.26E-05,2.38E-05
2016-12-16,0.022210593,0.011974001,0.007096785,2.00E-05,2.93E-05,1.88E-05
2016-12-19,0.021549957,0.011585197,0.00679698,1.85E-05,2.79E-05,1.75E-05
2016-12-20,0.020918695,0.011760268,0.006602322,1.75E-05,2.63E-05,1.73E-05
2016-12-21,0.02031085,0.011938959,0.006308054,1.69E-05,2.45E-05,1.56E-05
2016-12-22,0.019723663,0.011692857,0.006484078,1.66E-05,2.42E-05,1.55E-05
2016-12-23,0.019155951,0.012131902,0.006304665,1.45E-05,2.28E-05,1.57E-05
2016-12-28,0.01861095,0.011798867,0.006073647,1.38E-05,2.14E-05,1.48E-05
2016-12-29,0.018084482,0.011888134,0.005869054,1.42E-05,2.01E-05,1.44E-05
2016-12-30,0.017948387,0.011483903,0.005996025,1.36E-05,2.06E-05,1.42E-05
2017-01-03,0.017486092,0.011414927,0.005750548,1.32E-05,1.91E-05,1.43E-05
2017-01-04,0.019454543,0.011268335,0.00555237,1.05E-05,1.90E-05,1.39E-05
2017-01-05,0.018893102,0.010979677,0.005376643,9.47E-06,1.80E-05,1.32E-05
2017-01-06,0.018354437,0.011277641,0.005262434,1.20E-05,1.71E-05,1.30E-05
2017-01-09,0.017836463,0.010905958,0.0050998,1.15E-05,1.62E-05,1.23E-05
2017-01-10,0.020312552,0.010573644,0.005528323,1.32E-05,2.21E-05,1.30E-05
2017-01-11,0.021381316,0.010454063,0.005481614,1.14E-05,2.32E-05,1.27E-05
2017-01-12,0.020747529,0.010373315,0.005312342,1.41E-05,2.18E-05,1.23E-05
2017-01-13,0.020141333,0.010081584,0.006192646,1.31E-05,2.25E-05,1.41E-05
2017-01-16,0.020442518,0.009995274,0.005887808,1.20E-05,1.90E-05,1.41E-05
2017-01-17,0.019851953,0.010423409,0.007172845,1.17E-05,2.18E-05,1.99E-05
2017-01-18,0.019310389,0.010198517,0.007321052,1.13E-05,2.18E-05,1.97E-05
2017-01-19,0.020802436,0.0102659,0.007006395,7.34E-06,2.10E-05,1.93E-05
2017-01-20,0.020197466,0.009977142,0.006898521,7.03E-06,2.01E-05,1.86E-05
2017-01-23,0.019608753,0.010117151,0.006614301,4.30E-06,1.96E-05,1.76E-05
2017-01-24,0.019045993,0.009800994,0.007652845,4.40E-06,2.09E-05,1.94E-05
2017-01-25,0.018502402,0.009592064,0.007314538,4.84E-06,1.98E-05,1.83E-05
2017-01-26,0.018557582,0.009378303,0.006913112,5.21E-06,1.67E-05,1.60E-05
2017-01-27,0.018027025,0.009537855,0.006962625,9.07E-06,1.57E-05,1.58E-05
2017-02-01,0.018348996,0.009532221,0.007424843,1.03E-05,1.80E-05,1.73E-05
2017-02-02,0.017825462,0.009510476,0.007054118,8.28E-06,1.92E-05,1.55E-05
2017-02-03,0.017769885,0.00957268,0.007020063,9.08E-06,1.93E-05,1.58E-05
2017-02-06,0.01727184,0.009336692,0.006701048,8.59E-06,1.84E-05,1.45E-05
2017-02-07,0.017924897,0.00970472,0.008205601,4.66E-06,2.62E-05,1.39E-05
2017-02-08,0.018601906,0.009387136,0.007960547,4.76E-06,2.65E-05,1.32E-05
2017-02-09,0.01807565,0.009528871,0.007613996,5.55E-06,2.48E-05,1.30E-05
2017-02-10,0.017564394,0.009703633,0.007200913,8.25E-06,2.47E-05,1.46E-05
2017-02-13,0.017069579,0.009567919,0.007230722,9.31E-06,2.33E-05,1.44E-05
2017-02-14,0.017891198,0.009786697,0.006860056,5.84E-06,1.97E-05,1.59E-05
2017-02-15,0.017389056,0.009478679,0.006592056,5.64E-06,1.86E-05,1.48E-05
2017-02-16,0.017002592,0.00990505,0.006315781,5.38E-06,1.73E-05,1.58E-05
2017-02-17,0.016531302,0.009627824,0.006676404,5.41E-06,1.75E-05,1.61E-05
2017-02-20,0.0160776,0.009865118,0.006526892,5.35E-06,1.67E-05,1.62E-05
2017-02-21,0.015638437,0.009859081,0.006282722,5.87E-06,1.58E-05,1.57E-05
2017-02-22,0.015214774,0.009740457,0.005998424,5.67E-06,1.48E-05,1.41E-05
2017-02-23,0.015432313,0.009919427,0.005799532,4.07E-06,1.46E-05,1.38E-05
2017-02-24,0.015010433,0.009675942,0.005849319,3.54E-06,1.38E-05,1.37E-05
2017-02-27,0.015216142,0.009954998,0.007136969,5.35E-06,1.83E-05,1.87E-05
2017-02-28,0.014806924,0.010133819,0.006845127,5.21E-06,1.72E-05,1.79E-05
2017-03-01,0.014437843,0.009979452,0.006561931,5.20E-06,1.61E-05,1.68E-05
2017-03-02,0.014274305,0.009699597,0.006153479,5.22E-06,1.28E-05,1.37E-05
2017-03-03,0.015644317,0.009617329,0.006183151,7.55E-06,1.45E-05,1.38E-05
2017-03-06,0.015216126,0.009913425,0.005926763,4.98E-06,1.46E-05,1.26E-05
2017-03-07,0.014959441,0.009669158,0.006458902,4.86E-06,1.58E-05,1.32E-05
2017-03-08,0.014613971,0.009568541,0.006327391,4.79E-06,1.52E-05,1.28E-05
2017-03-09,0.018774724,0.009439098,0.006095088,2.01E-07,1.55E-05,1.23E-05
2017-03-10,0.019739891,0.010264427,0.005840948,7.13E-06,1.37E-05,1.05E-05
2017-03-13,0.020363338,0.010070464,0.005637185,8.13E-06,1.33E-05,1.00E-05
2017-03-14,0.019884551,0.010513512,0.005493037,7.81E-06,1.28E-05,9.94E-06
2017-03-15,0.020348095,0.010357946,0.006062733,6.85E-06,1.56E-05,1.04E-05
2017-03-16,0.019752784,0.010248113,0.00583567,5.08E-06,1.56E-05,9.81E-06
2017-03-17,0.019325031,0.010943986,0.005574591,4.56E-06,1.42E-05,1.31E-05
2017-03-20,0.018774329,0.010628837,0.005383531,4.54E-06,1.35E-05,1.23E-05
2017-03-21,0.019079817,0.010517178,0.005709849,3.61E-06,1.52E-05,1.26E-05
2017-03-22,0.019902973,0.010368775,0.005873402,2.31E-06,1.70E-05,1.26E-05
2017-03-23,0.019326745,0.011114014,0.006074598,-1.88E-06,1.64E-05,1.46E-05
2017-03-24,0.019275946,0.010818282,0.005795834,-1.74E-06,1.45E-05,1.37E-05
2017-03-27,0.018725159,0.010491294,0.005959536,-1.39E-06,1.44E-05,1.38E-05
2017-03-28,0.018539301,0.010806162,0.006066636,-1.74E-07,1.48E-05,1.48E-05
2017-03-29,0.018011584,0.010662369,0.005797086,1.48E-06,1.53E-05,1.46E-05
2017-03-30,0.017498614,0.010316408,0.005587497,2.00E-06,1.53E-05,1.37E-05
2017-03-31,0.017005808,0.010438658,0.005400824,-8.27E-08,1.48E-05,1.31E-05
2017-04-03,0.016534315,0.01055956,0.005195693,-5.06E-07,1.43E-05,1.19E-05
2017-04-05,0.016585012,0.010337502,0.006372523,-6.24E-07,1.84E-05,1.35E-05
2017-04-06,0.016128896,0.010166817,0.006538716,-8.81E-08,1.83E-05,1.35E-05
2017-04-07,0.01568532,0.010343517,0.006262837,-1.48E-06,1.78E-05,1.24E-05
2017-04-10,0.015256909,0.01000192,0.006031274,-1.17E-06,1.70E-05,1.17E-05
2017-04-11,0.014840928,0.009779699,0.00650807,-1.42E-06,1.63E-05,1.25E-05
2017-04-12,0.01444253,0.009976505,0.006723578,-2.10E-06,1.61E-05,1.37E-05
2017-04-13,0.014437127,0.009792991,0.006536307,-2.12E-06,1.57E-05,1.32E-05
2017-04-18,0.014053905,0.009488078,0.00721115,-1.74E-06,1.66E-05,1.42E-05
2017-04-19,0.013995531,0.010164865,0.008755513,-2.62E-07,2.08E-05,2.17E-05
2017-04-20,0.016673363,0.010178377,0.008326174,4.61E-06,1.99E-05,2.04E-05
2017-04-21,0.016436669,0.010114114,0.007912384,4.36E-06,1.84E-05,1.98E-05
2017-04-24,0.016939593,0.009805855,0.007574769,4.72E-06,1.82E-05,1.85E-05
2017-04-25,0.017032891,0.009696974,0.006947816,4.16E-06,9.93E-06,1.67E-05
2017-04-26,0.016559841,0.010047528,0.006669384,6.28E-06,9.60E-06,1.66E-05
2017-04-27,0.016104997,0.009871635,0.006605201,6.28E-06,9.40E-06,1.61E-05
2017-04-28,0.016633209,0.009870591,0.007023192,7.91E-06,1.13E-05,1.75E-05
2017-05-02,0.016173643,0.009781627,0.006902777,7.19E-06,1.09E-05,1.71E-05
2017-05-04,0.01758901,0.009727725,0.006598358,9.91E-06,9.31E-06,1.59E-05
2017-05-05,0.021007695,0.009917918,0.006264256,1.98E-05,1.21E-06,1.36E-05
2017-05-08,0.020391894,0.010587655,0.005978105,1.56E-05,3.17E-06,1.13E-05
2017-05-09,0.019801978,0.010434348,0.006486135,1.54E-05,3.31E-06,1.18E-05
2017-05-10,0.020098115,0.01067476,0.006238061,1.29E-05,3.23E-06,1.19E-05
2017-05-11,0.019508918,0.010688294,0.006155493,1.72E-05,2.94E-06,1.17E-05
2017-05-12,0.01894815,0.010416921,0.006904646,1.68E-05,2.47E-06,1.26E-05
2017-05-15,0.018410854,0.010138601,0.006611199,1.60E-05,2.65E-06,1.19E-05
2017-05-16,0.017884854,0.010466485,0.006360155,2.13E-05,3.11E-06,1.20E-05
2017-05-17,0.017644986,0.010198609,0.00613638,2.05E-05,3.25E-06,1.14E-05
2017-05-18,0.017150187,0.010142155,0.008727316,1.90E-05,1.90E-06,1.73E-05
2017-05-19,0.016673458,0.010458409,0.009288197,1.77E-05,1.81E-06,2.00E-05
2017-05-22,0.016208011,0.010118618,0.008786557,1.63E-05,3.94E-06,1.83E-05
2017-05-23,0.015762752,0.010191946,0.008811858,1.72E-05,3.84E-06,1.80E-05
2017-05-24,0.015330227,0.009908117,0.008362914,1.66E-05,4.92E-06,1.68E-05
2017-05-25,0.015047286,0.009599367,0.008334531,1.58E-05,5.18E-06,1.64E-05
2017-05-26,0.018609336,0.010005005,0.00804624,1.59E-06,6.52E-06,1.60E-05
2017-05-29,0.018077372,0.009679071,0.007923326,1.90E-06,6.13E-06,1.54E-05
2017-05-31,0.017570377,0.009493726,0.007585608,2.11E-06,6.02E-06,1.45E-05
2017-06-01,0.019160583,0.009273311,0.007546356,3.24E-06,7.53E-06,1.43E-05
2017-06-02,0.018615597,0.009019226,0.007208754,3.32E-06,7.34E-06,1.34E-05
2017-06-05,0.019159351,0.008894156,0.006868297,2.58E-06,5.97E-06,1.31E-05
2017-06-06,0.018992107,0.009008749,0.00712358,3.39E-06,6.72E-06,1.41E-05
2017-06-07,0.018447347,0.008738032,0.0079573,3.57E-06,5.55E-06,1.52E-05
2017-06-08,0.022100917,0.008465207,0.007835325,3.87E-06,7.91E-06,1.46E-05
2017-06-09,0.021551833,0.008336006,0.007469974,3.87E-06,7.63E-06,1.40E-05
2017-06-12,0.02092053,0.00841157,0.007116093,3.59E-06,7.76E-06,1.28E-05
2017-06-13,0.020311417,0.008775256,0.008780259,2.82E-06,8.28E-06,1.87E-05
2017-06-14,0.019723035,0.008638214,0.008343812,3.43E-06,8.48E-06,1.77E-05
2017-06-15,0.022077046,0.008430091,0.008419438,4.70E-06,1.16E-05,1.76E-05
2017-06-16,0.021848415,0.009187952,0.00897668,6.73E-06,1.32E-05,2.17E-05
2017-06-19,0.02120566,0.00902757,0.008514117,6.99E-06,1.29E-05,2.05E-05
2017-06-20,0.021467286,0.009274704,0.008049561,4.78E-06,1.09E-05,2.15E-05
